amount,location,timestamp,business_account,location_flag,odd_time,large_amount,label
537,West Bengal,2024-02-29 16:13:06,1,0,0,0,0
367,Tamil Nadu,2024-10-18 15:10:07,1,0,0,0,0
966,Maharashtra,2024-03-27 09:52:41,1,0,0,0,0
493,West Bengal,2024-06-26 16:51:32,1,0,0,0,0
84,West Bengal,2024-06-16 18:46:21,1,0,0,0,0
710,Delhi,2024-02-22 20:19:23,0,1,0,0,0
297,Karnataka,2024-11-01 10:34:32,1,0,0,0,0
1079,Maharashtra,2024-10-16 19:15:09,1,0,0,0,0
1364,Maharashtra,2024-01-31 08:14:14,1,0,0,0,0
400,Telangana,2024-01-12 18:09:53,0,0,0,0,0
397,Uttar Pradesh,2024-08-31 14:35:47,1,0,0,0,0
219,West Bengal,2024-09-25 12:27:27,0,0,0,0,0
59,Delhi,2024-08-03 19:25:20,1,1,0,0,0
975,Telangana,2024-12-19 01:24:41,0,0,1,0,0
2012,Karnataka,2024-12-24 13:37:02,0,0,0,0,0
837,Tamil Nadu,2024-09-08 18:27:03,0,0,0,0,0
371,West Bengal,2024-03-29 06:47:44,1,0,0,0,0
231,Karnataka,2024-01-06 11:42:25,0,0,0,0,0
94,West Bengal,2024-01-27 17:31:26,1,0,0,0,0
592,Uttar Pradesh,2024-10-19 11:29:56,0,0,0,0,0
1207,West Bengal,2024-08-01 10:14:19,1,0,0,0,0
4382,Uttar Pradesh,2024-11-23 08:28:56,0,0,0,0,0
419,Gujarat,2024-12-05 18:44:15,0,0,0,0,0
13314,Maharashtra,2024-09-06 09:44:37,0,0,0,1,0
1035,Karnataka,2024-05-07 20:06:47,1,0,0,0,0
1049,Rajasthan,2024-05-15 12:33:04,0,0,0,0,0
1264,Maharashtra,2024-06-17 07:35:03,1,0,0,0,0
168,Delhi,2024-01-24 06:43:10,0,1,0,0,0
375,Andhra Pradesh,2024-10-02 14:56:12,0,0,0,0,0
177,Tamil Nadu,2024-05-30 23:32:09,1,0,0,0,0
359,Rajasthan,2024-07-16 20:07:31,1,0,0,0,0
1088,Karnataka,2024-05-21 11:22:26,1,0,0,0,0
190,Tamil Nadu,2024-01-07 11:54:06,0,0,0,0,0
2472,Gujarat,2024-04-15 18:09:23,1,0,0,0,0
947,Uttar Pradesh,2024-01-24 09:25:01,0,0,0,0,0
2213,Uttar Pradesh,2024-03-20 09:21:23,1,0,0,0,0
441,West Bengal,2024-11-04 18:34:59,0,0,0,0,0
403,West Bengal,2024-09-03 07:45:47,1,0,0,0,0
660,Telangana,2024-02-22 12:10:33,0,0,0,0,0
1188,Rajasthan,2024-09-23 20:13:44,1,0,0,0,0
295,Karnataka,2024-03-29 06:05:34,0,0,0,0,0
176,Maharashtra,2024-08-18 17:33:10,0,0,0,0,0
351,Gujarat,2024-09-13 09:54:26,0,0,0,0,0
157,Karnataka,2024-01-27 11:44:26,0,0,0,0,0
323,Delhi,2024-01-03 19:27:34,1,1,0,0,0
832,Tamil Nadu,2024-06-09 18:52:31,1,0,0,0,0
129,Uttar Pradesh,2024-09-10 20:09:04,1,0,0,0,0
22,Karnataka,2024-07-27 12:55:19,0,0,0,0,0
29,Delhi,2024-08-28 22:33:42,1,1,0,0,0
1421,Maharashtra,2024-02-29 15:32:18,1,0,0,0,0
715,Uttar Pradesh,2024-08-07 12:45:36,1,0,0,0,0
185,Karnataka,2024-03-02 17:13:31,0,0,0,0,0
1053,Tamil Nadu,2024-09-24 14:10:39,1,0,0,0,0
36,Gujarat,2024-10-27 07:34:43,1,0,0,0,0
623,Telangana,2024-10-31 21:49:12,1,0,0,0,0
169,Delhi,2024-12-05 00:02:26,1,1,1,0,0
223,Delhi,2024-02-04 20:14:36,1,1,0,0,0
2122,Uttar Pradesh,2024-01-30 01:11:19,0,0,1,0,0
129,Andhra Pradesh,2024-02-24 19:52:39,1,0,0,0,0
68,Maharashtra,2024-12-07 09:29:06,0,0,0,0,0
4510,Maharashtra,2024-04-02 23:06:22,1,0,0,0,0
1322,Gujarat,2024-03-19 18:46:04,0,0,0,0,0
97,Delhi,2024-01-21 10:41:58,0,1,0,0,0
3322,Gujarat,2024-01-15 11:34:03,1,0,0,0,0
4836,Delhi,2024-02-10 10:33:19,1,1,0,0,0
80,Maharashtra,2024-08-05 10:33:35,0,0,0,0,0
4253,Tamil Nadu,2024-01-09 18:32:52,1,0,0,0,0
235,Andhra Pradesh,2024-02-03 15:43:06,1,0,0,0,0
2299,West Bengal,2024-01-06 16:14:04,1,0,0,0,0
138,Maharashtra,2024-10-30 12:50:30,0,0,0,0,0
3420,Karnataka,2024-09-27 23:12:00,1,0,0,0,0
2399,Andhra Pradesh,2024-06-24 22:06:53,1,0,0,0,0
59,Tamil Nadu,2024-03-07 21:12:19,0,0,0,0,0
216,Karnataka,2024-07-20 12:10:03,0,0,0,0,0
8956,Uttar Pradesh,2024-08-25 15:00:51,0,0,0,0,0
133,West Bengal,2024-11-03 10:18:55,0,0,0,0,0
410,West Bengal,2024-11-06 17:02:04,0,0,0,0,0
1440,Uttar Pradesh,2024-10-28 17:48:52,1,0,0,0,0
1582,Delhi,2024-11-13 10:36:44,0,1,0,0,0
438,Uttar Pradesh,2024-05-18 13:33:31,1,0,0,0,0
1222,Telangana,2024-08-13 23:10:17,1,0,0,0,0
196,Telangana,2024-11-07 15:19:36,0,0,0,0,0
202,Andhra Pradesh,2024-07-01 05:00:38,1,0,0,0,0
73,Delhi,2024-09-15 17:34:35,1,1,0,0,0
394,West Bengal,2024-07-30 13:39:08,0,0,0,0,0
10194,Delhi,2024-04-20 14:05:05,1,1,0,1,0
1195,Karnataka,2024-08-30 13:40:08,0,0,0,0,0
1228,Maharashtra,2024-07-29 08:32:52,1,0,0,0,0
892,Telangana,2024-03-17 16:53:49,0,0,0,0,0
414,Delhi,2024-11-29 21:02:42,1,1,0,0,0
1518,Gujarat,2024-11-12 19:51:34,1,0,0,0,0
87,Karnataka,2024-12-11 09:16:17,0,0,0,0,0
453,Gujarat,2024-01-17 08:05:07,1,0,0,0,0
2426,Uttar Pradesh,2024-03-07 16:10:31,0,0,0,0,0
281,Maharashtra,2024-06-25 12:16:37,0,0,0,0,0
2769,Tamil Nadu,2024-11-26 00:28:07,1,0,1,0,0
412,Telangana,2024-08-07 16:27:13,0,0,0,0,0
4621,Tamil Nadu,2024-07-25 07:06:34,0,0,0,0,0
640,Delhi,2024-03-13 11:50:18,1,1,0,0,0
4230,Gujarat,2024-07-24 11:28:10,1,0,0,0,0
1394,Uttar Pradesh,2024-04-29 01:29:54,1,0,1,0,0
55,Tamil Nadu,2024-01-29 15:44:13,0,0,0,0,0
4267,Delhi,2024-08-31 18:55:20,0,1,0,0,0
1061,Maharashtra,2024-01-31 21:37:24,1,0,0,0,0
168,Telangana,2024-05-26 19:04:49,0,0,0,0,0
437,Telangana,2024-06-24 16:43:46,0,0,0,0,0
690,Karnataka,2024-08-10 19:42:37,0,0,0,0,0
204,Telangana,2024-12-02 20:11:11,1,0,0,0,0
374,Gujarat,2024-08-31 15:00:15,1,0,0,0,0
1546,Rajasthan,2024-10-06 16:29:23,0,0,0,0,0
68,Tamil Nadu,2024-09-23 21:33:16,0,0,0,0,0
1047,Delhi,2024-07-15 09:22:56,1,1,0,0,0
261,Maharashtra,2024-11-17 12:03:11,1,0,0,0,0
283,Karnataka,2024-07-06 06:42:26,1,0,0,0,0
1725,Tamil Nadu,2024-08-08 06:44:49,1,0,0,0,0
431,Uttar Pradesh,2024-08-23 20:44:00,1,0,0,0,0
958,Telangana,2024-06-23 18:39:04,0,0,0,0,0
244,Maharashtra,2024-05-27 22:26:16,1,0,0,0,0
366,Rajasthan,2024-12-01 13:53:50,0,0,0,0,0
1290,Delhi,2024-03-04 19:14:01,1,1,0,0,0
518,Uttar Pradesh,2024-04-07 19:38:41,1,0,0,0,0
43,Telangana,2024-06-20 00:38:32,1,0,1,0,0
279,Uttar Pradesh,2024-07-28 09:25:09,0,0,0,0,0
855,Uttar Pradesh,2024-08-09 00:24:57,1,0,1,0,0
1496,Tamil Nadu,2024-08-22 18:22:49,1,0,0,0,0
449,Karnataka,2024-08-05 12:26:21,0,0,0,0,0
379,Rajasthan,2024-07-21 18:27:53,1,0,0,0,0
456,Tamil Nadu,2024-02-26 13:13:48,0,0,0,0,0
269,Andhra Pradesh,2024-06-23 08:27:22,1,0,0,0,0
2178,Maharashtra,2024-02-22 17:59:23,1,0,0,0,0
589,Tamil Nadu,2024-11-15 21:14:40,1,0,0,0,0
2515,Maharashtra,2024-01-20 10:20:36,1,0,0,0,0
1503,Andhra Pradesh,2024-09-09 23:30:01,1,0,0,0,0
189,Tamil Nadu,2024-08-20 18:55:38,1,0,0,0,0
5775,Gujarat,2024-06-21 17:04:34,1,0,0,0,0
142,Delhi,2024-12-15 15:17:37,0,1,0,0,0
572,Andhra Pradesh,2024-05-03 15:00:47,1,0,0,0,0
314,Karnataka,2024-10-21 11:39:52,1,0,0,0,0
1278,Delhi,2024-06-04 16:17:56,0,1,0,0,0
1422,Uttar Pradesh,2024-04-28 21:12:22,0,0,0,0,0
737,Delhi,2024-11-03 22:38:48,1,1,0,0,0
126,Delhi,2024-06-19 17:40:43,0,1,0,0,0
2306,Karnataka,2024-01-11 08:40:58,1,0,0,0,0
446,Andhra Pradesh,2024-12-12 10:50:59,1,0,0,0,0
430,West Bengal,2024-07-03 20:57:00,0,0,0,0,0
2687,Tamil Nadu,2024-09-10 11:12:02,0,0,0,0,0
178,Uttar Pradesh,2024-04-16 16:28:20,1,0,0,0,0
229,West Bengal,2024-08-16 10:55:36,0,0,0,0,0
244,Tamil Nadu,2024-05-11 14:49:19,1,0,0,0,0
2140,Gujarat,2024-08-17 08:25:06,1,0,0,0,0
2055,Andhra Pradesh,2024-10-10 19:59:26,1,0,0,0,0
1601,Tamil Nadu,2024-04-29 16:36:39,0,0,0,0,0
2001,Rajasthan,2024-09-28 16:07:52,1,0,0,0,0
822,Karnataka,2024-06-03 08:26:09,1,0,0,0,0
2080,Tamil Nadu,2024-08-10 11:33:14,1,0,0,0,0
1177,Gujarat,2024-05-23 19:12:29,1,0,0,0,0
2899,Karnataka,2024-03-23 07:30:14,1,0,0,0,0
3224,Tamil Nadu,2024-06-21 13:35:53,1,0,0,0,0
1794,Uttar Pradesh,2024-01-21 19:38:14,1,0,0,0,0
546,Tamil Nadu,2024-03-31 08:31:03,1,0,0,0,0
70,Tamil Nadu,2024-11-12 10:35:57,0,0,0,0,0
257,Telangana,2024-09-05 20:55:45,0,0,0,0,0
222,Gujarat,2024-08-22 06:58:05,1,0,0,0,0
1184,Andhra Pradesh,2024-11-27 23:45:43,0,0,0,0,0
575,Gujarat,2024-02-24 08:05:05,1,0,0,0,0
5642,Uttar Pradesh,2024-04-22 18:00:11,0,0,0,0,0
1145,Delhi,2024-12-04 08:03:59,1,1,0,0,0
290,Maharashtra,2024-01-09 21:25:37,0,0,0,0,0
330,Karnataka,2024-11-25 09:40:29,0,0,0,0,0
3210,Delhi,2024-11-06 19:40:12,0,1,0,0,0
126,Uttar Pradesh,2024-06-14 22:31:52,0,0,0,0,0
591,Delhi,2024-09-10 14:23:48,0,1,0,0,0
906,Delhi,2024-09-29 15:46:10,1,1,0,0,0
1704,Maharashtra,2024-02-11 09:26:54,0,0,0,0,0
2234,Rajasthan,2024-04-18 21:58:24,1,0,0,0,0
715,Rajasthan,2024-02-26 08:36:12,1,0,0,0,0
484,Uttar Pradesh,2024-03-20 18:09:34,0,0,0,0,0
614,Karnataka,2024-04-07 19:27:42,1,0,0,0,0
265,Delhi,2024-07-22 20:58:56,1,1,0,0,0
200,Karnataka,2024-01-01 19:03:35,1,0,0,0,0
5248,West Bengal,2024-06-05 08:36:51,0,0,0,0,0
1855,Tamil Nadu,2024-10-04 22:26:29,1,0,0,0,0
236,West Bengal,2024-09-08 10:48:01,1,0,0,0,0
1328,Telangana,2024-12-22 00:48:33,1,0,1,0,0
457,Andhra Pradesh,2024-05-22 21:03:10,1,0,0,0,0
4306,Maharashtra,2024-07-24 07:59:37,0,0,0,0,0
8489,Tamil Nadu,2024-04-10 13:03:39,0,0,0,0,0
176,Telangana,2024-09-26 08:01:55,0,0,0,0,0
626,Maharashtra,2024-05-29 06:26:01,0,0,0,0,0
125,Uttar Pradesh,2024-09-15 19:38:16,0,0,0,0,0
344,Telangana,2024-08-25 14:58:40,0,0,0,0,0
370,Tamil Nadu,2024-11-22 09:19:58,0,0,0,0,0
139,Uttar Pradesh,2024-03-21 18:08:34,1,0,0,0,0
1992,Delhi,2024-07-23 09:21:44,1,1,0,0,0
435,Karnataka,2024-07-26 12:16:20,0,0,0,0,0
1275,Tamil Nadu,2024-05-14 20:59:06,1,0,0,0,0
16718,West Bengal,2024-09-12 11:53:23,1,0,0,1,0
260,Tamil Nadu,2024-02-04 18:26:31,1,0,0,0,0
75,Rajasthan,2024-06-06 12:08:38,1,0,0,0,0
377,Karnataka,2024-10-13 14:48:22,0,0,0,0,0
875,Maharashtra,2024-02-03 10:42:42,1,0,0,0,0
771,Maharashtra,2024-09-26 12:12:45,1,0,0,0,0
1668,West Bengal,2024-12-04 22:42:50,1,0,0,0,0
51,Maharashtra,2024-08-28 10:50:39,0,0,0,0,0
287,Uttar Pradesh,2024-11-24 15:40:58,0,0,0,0,0
70,Uttar Pradesh,2024-02-11 10:02:18,0,0,0,0,0
2316,Delhi,2024-01-18 23:16:01,1,1,0,0,0
72,Karnataka,2024-07-21 18:49:36,0,0,0,0,0
1233,Rajasthan,2024-11-22 14:59:31,1,0,0,0,0
630,Karnataka,2024-07-18 19:54:35,0,0,0,0,0
642,Tamil Nadu,2024-08-27 17:26:34,0,0,0,0,0
2139,Tamil Nadu,2024-01-24 15:30:08,1,0,0,0,0
295,Telangana,2024-09-26 21:22:37,0,0,0,0,0
1943,Maharashtra,2024-04-30 18:18:28,1,0,0,0,0
543,Karnataka,2024-01-22 16:00:36,1,0,0,0,0
246,Uttar Pradesh,2024-08-13 22:05:14,1,0,0,0,0
212,Karnataka,2024-05-02 11:10:09,0,0,0,0,0
424,Telangana,2024-07-15 20:17:26,0,0,0,0,0
201,Karnataka,2024-10-06 15:43:08,0,0,0,0,0
242,Rajasthan,2024-11-23 01:41:46,0,0,1,0,0
399,Tamil Nadu,2024-06-13 06:25:29,1,0,0,0,0
511,Delhi,2024-07-16 19:31:51,1,1,0,0,0
405,Andhra Pradesh,2024-10-07 20:09:46,0,0,0,0,0
545,Telangana,2024-05-23 12:37:55,0,0,0,0,0
1057,Delhi,2024-09-15 09:04:00,0,1,0,0,0
168,Delhi,2024-11-15 22:24:49,0,1,0,0,0
2075,Karnataka,2024-09-13 20:37:54,0,0,0,0,0
1027,Maharashtra,2024-12-08 16:33:27,1,0,0,0,1
298,Karnataka,2024-01-19 20:44:04,1,0,0,0,0
808,Rajasthan,2024-12-14 19:29:39,1,0,0,0,0
728,Maharashtra,2024-04-15 13:29:50,0,0,0,0,0
36,Gujarat,2024-01-14 09:19:06,0,0,0,0,0
674,Uttar Pradesh,2024-07-18 17:22:47,0,0,0,0,0
2198,Uttar Pradesh,2024-03-22 16:03:47,1,0,0,0,0
249,Telangana,2024-06-18 19:14:21,0,0,0,0,0
268,Tamil Nadu,2024-08-08 21:46:38,1,0,0,0,0
1236,Maharashtra,2024-10-17 11:29:01,1,0,0,0,0
196,Gujarat,2024-09-25 17:45:46,1,0,0,0,0
247,Rajasthan,2024-11-13 20:45:11,0,0,0,0,0
3246,Telangana,2024-10-02 21:19:16,1,0,0,0,0
176,Gujarat,2024-04-18 09:37:03,0,0,0,0,0
135,Tamil Nadu,2024-01-06 12:01:55,1,0,0,0,0
63,Telangana,2024-01-24 08:54:21,0,0,0,0,0
2400,Tamil Nadu,2024-09-24 01:33:47,1,0,1,0,0
623,Tamil Nadu,2024-07-23 11:33:39,0,0,0,0,0
310,Telangana,2024-08-15 07:57:13,1,0,0,0,0
2943,West Bengal,2024-10-28 10:55:15,1,0,0,0,0
262,Rajasthan,2024-01-13 18:20:30,0,0,0,0,0
2140,Karnataka,2024-08-13 15:51:37,1,0,0,0,0
252,Rajasthan,2024-09-26 10:56:29,1,0,0,0,0
1538,Uttar Pradesh,2024-06-20 14:46:28,0,0,0,0,0
4608,Delhi,2024-08-04 10:04:44,1,1,0,0,0
2367,Uttar Pradesh,2024-04-04 19:08:38,0,0,0,0,0
139,Karnataka,2024-12-10 15:29:00,1,0,0,0,0
1487,Telangana,2024-12-07 15:35:15,1,0,0,0,0
1436,Gujarat,2024-05-30 12:15:24,1,0,0,0,0
218,Gujarat,2024-11-12 21:13:37,1,0,0,0,0
942,Rajasthan,2024-03-24 13:40:21,0,0,0,0,0
1016,Delhi,2024-12-12 11:26:09,1,1,0,0,0
4251,Telangana,2024-04-19 15:59:55,1,0,0,0,0
4355,Uttar Pradesh,2024-10-09 21:01:31,1,0,0,0,0
585,Delhi,2024-06-07 21:58:54,1,1,0,0,0
860,Maharashtra,2024-08-22 18:31:03,0,0,0,0,0
2833,Tamil Nadu,2024-02-06 19:48:35,1,0,0,0,0
128,Karnataka,2024-05-09 18:16:34,1,0,0,0,0
3538,Gujarat,2024-11-08 10:27:53,1,0,0,0,0
204,Telangana,2024-05-07 10:25:31,0,0,0,0,0
197,Karnataka,2024-06-19 22:39:50,1,0,0,0,0
129,Delhi,2024-09-14 15:59:53,0,1,0,0,0
362,Andhra Pradesh,2024-01-04 20:56:48,1,0,0,0,0
195,Andhra Pradesh,2024-11-15 22:51:44,0,0,0,0,0
299,Karnataka,2024-03-28 05:55:43,0,0,0,0,0
1382,West Bengal,2024-11-19 11:03:11,1,0,0,0,0
205,Telangana,2024-07-20 07:12:59,0,0,0,0,0
436,Tamil Nadu,2024-10-13 09:37:37,1,0,0,0,0
871,Rajasthan,2024-02-16 18:38:20,1,0,0,0,0
422,Telangana,2024-03-13 19:23:49,1,0,0,0,0
394,Delhi,2024-09-24 20:59:00,1,1,0,0,0
293,Telangana,2024-11-28 17:22:12,0,0,0,0,0
1155,Uttar Pradesh,2024-11-30 12:07:55,1,0,0,0,0
7386,Rajasthan,2024-08-09 19:22:35,1,0,0,0,0
1725,Tamil Nadu,2024-12-13 22:22:34,1,0,0,0,0
161,West Bengal,2024-11-29 20:53:03,0,0,0,0,0
442,Uttar Pradesh,2024-10-02 14:10:07,0,0,0,0,0
3497,Tamil Nadu,2024-05-28 14:45:35,1,0,0,0,0
267,Uttar Pradesh,2024-01-09 10:37:27,1,0,0,0,0
1221,Telangana,2024-08-19 17:07:37,1,0,0,0,0
1012,Maharashtra,2024-01-07 20:04:11,1,0,0,0,0
329,Karnataka,2024-07-18 16:48:09,0,0,0,0,0
14618,Karnataka,2024-07-30 18:28:46,1,0,0,1,0
1265,Uttar Pradesh,2024-01-17 13:53:38,0,0,0,0,0
732,Telangana,2024-02-21 17:08:32,1,0,0,0,0
328,Gujarat,2024-06-24 17:39:46,1,0,0,0,0
83,Andhra Pradesh,2024-11-18 18:54:15,1,0,0,0,0
2197,Karnataka,2024-11-28 15:06:06,0,0,0,0,0
159,Delhi,2024-05-03 06:57:35,0,1,0,0,0
8328,Telangana,2024-06-22 11:17:57,1,0,0,0,0
567,Delhi,2024-11-24 11:44:03,0,1,0,0,0
2302,Delhi,2024-03-13 01:47:08,0,1,1,0,0
3142,Andhra Pradesh,2024-07-05 11:03:25,1,0,0,0,0
10906,Maharashtra,2024-06-06 04:42:13,1,0,1,1,0
851,Uttar Pradesh,2024-06-27 14:17:08,0,0,0,0,0
251,Telangana,2024-07-01 14:48:23,1,0,0,0,0
6424,Uttar Pradesh,2024-05-14 20:25:44,1,0,0,0,0
136,Andhra Pradesh,2024-06-30 09:27:47,0,0,0,0,0
365,West Bengal,2024-05-17 01:36:17,0,0,1,0,0
1344,Gujarat,2024-03-14 23:12:51,1,0,0,0,0
838,Rajasthan,2024-04-07 08:12:20,0,0,0,0,0
891,Delhi,2024-09-15 16:35:41,0,1,0,0,0
1071,Tamil Nadu,2024-04-10 15:51:59,0,0,0,0,0
695,Karnataka,2024-01-24 10:05:22,1,0,0,0,0
1787,Andhra Pradesh,2024-03-11 16:53:00,0,0,0,0,0
1676,Uttar Pradesh,2024-03-16 20:06:16,1,0,0,0,0
216,Uttar Pradesh,2024-08-02 18:24:15,1,0,0,0,0
2763,Delhi,2024-12-06 18:10:14,1,1,0,0,0
450,West Bengal,2024-09-11 06:46:13,1,0,0,0,0
240,Maharashtra,2024-12-29 19:33:28,1,0,0,0,0
2957,Gujarat,2024-03-22 17:36:59,1,0,0,0,0
334,Uttar Pradesh,2024-04-28 21:30:31,0,0,0,0,0
92,Andhra Pradesh,2024-03-19 01:39:20,0,0,1,0,0
10921,Tamil Nadu,2024-07-22 10:52:17,1,0,0,1,0
7827,Maharashtra,2024-11-02 11:33:29,1,0,0,0,0
1054,Gujarat,2024-04-02 19:24:02,1,0,0,0,0
55,Uttar Pradesh,2024-01-25 19:05:30,1,0,0,0,0
72,Karnataka,2024-12-02 20:47:59,0,0,0,0,0
245,Gujarat,2024-01-10 02:05:43,0,0,1,0,0
857,Gujarat,2024-08-23 00:50:32,1,0,1,0,0
372,Tamil Nadu,2024-01-16 00:55:40,1,0,1,0,0
553,Rajasthan,2024-10-04 18:49:33,1,0,0,0,0
1148,Gujarat,2024-05-29 13:28:43,1,0,0,0,0
10456,Karnataka,2024-04-12 19:59:54,1,0,0,1,0
39,Andhra Pradesh,2024-11-06 11:38:21,0,0,0,0,0
124,Karnataka,2024-04-17 13:03:39,0,0,0,0,0
87,West Bengal,2024-05-05 13:47:10,1,0,0,0,0
263,Uttar Pradesh,2024-08-19 11:23:42,1,0,0,0,0
116,Uttar Pradesh,2024-01-04 20:21:01,1,0,0,0,0
139,Andhra Pradesh,2024-09-27 14:52:51,1,0,0,0,0
606,West Bengal,2024-09-21 12:01:47,0,0,0,0,0
5028,Tamil Nadu,2024-06-04 17:53:24,1,0,0,0,0
3800,West Bengal,2024-08-30 17:47:32,1,0,0,0,0
1175,Tamil Nadu,2024-02-26 13:28:42,0,0,0,0,0
158,Rajasthan,2024-09-20 21:41:02,1,0,0,0,0
130,Karnataka,2024-09-05 16:05:14,0,0,0,0,0
387,Rajasthan,2024-07-26 19:39:38,1,0,0,0,0
437,Tamil Nadu,2024-09-22 11:35:52,1,0,0,0,0
153,Karnataka,2024-12-22 20:20:16,1,0,0,0,0
347,Maharashtra,2024-06-29 11:16:37,1,0,0,0,0
488,Rajasthan,2024-10-31 20:56:41,0,0,0,0,0
209,Karnataka,2024-10-15 08:20:03,1,0,0,0,0
375,Andhra Pradesh,2024-04-30 11:53:51,1,0,0,0,0
2029,Delhi,2024-01-27 20:59:38,1,1,0,0,0
203,Karnataka,2024-06-24 12:35:18,1,0,0,0,1
98,Telangana,2024-07-24 12:47:59,1,0,0,0,0
796,Telangana,2024-01-17 23:03:51,0,0,0,0,0
4686,Tamil Nadu,2024-03-04 20:50:02,1,0,0,0,0
1598,Maharashtra,2024-10-30 20:59:17,1,0,0,0,0
524,Karnataka,2024-11-20 15:41:57,1,0,0,0,0
8114,Rajasthan,2024-12-26 12:32:12,1,0,0,0,0
893,Andhra Pradesh,2024-03-19 14:26:11,0,0,0,0,0
781,Telangana,2024-12-21 08:07:55,1,0,0,0,0
757,Tamil Nadu,2024-05-05 20:42:58,1,0,0,0,0
2410,Uttar Pradesh,2024-07-16 17:47:37,1,0,0,0,0
229,Karnataka,2024-10-13 21:07:25,1,0,0,0,0
245,Delhi,2024-02-09 07:59:01,1,1,0,0,0
1016,Gujarat,2024-08-02 20:38:35,1,0,0,0,0
1063,Karnataka,2024-02-18 14:34:01,1,0,0,0,0
696,Rajasthan,2024-11-10 16:02:41,0,0,0,0,0
767,Tamil Nadu,2024-12-27 13:31:47,1,0,0,0,0
136,Rajasthan,2024-12-20 19:31:18,0,0,0,0,0
637,Maharashtra,2024-11-25 18:56:23,0,0,0,0,0
197,Maharashtra,2024-12-07 20:51:48,0,0,0,0,0
1384,Andhra Pradesh,2024-05-05 19:20:06,1,0,0,0,0
454,Uttar Pradesh,2024-12-16 23:39:47,0,0,0,0,0
1304,Delhi,2024-03-28 09:22:18,0,1,0,0,0
2403,West Bengal,2024-03-03 10:47:04,1,0,0,0,0
172,West Bengal,2024-03-20 18:01:18,1,0,0,0,0
2109,Tamil Nadu,2024-10-12 16:04:25,0,0,0,0,0
75,Tamil Nadu,2024-07-17 10:14:59,0,0,0,0,0
3348,Uttar Pradesh,2024-04-14 12:15:59,1,0,0,0,0
3030,Telangana,2024-08-21 19:09:52,0,0,0,0,0
2736,Telangana,2024-09-27 21:56:54,0,0,0,0,0
423,Telangana,2024-03-07 13:04:12,1,0,0,0,0
140,Rajasthan,2024-05-01 16:08:11,0,0,0,0,0
172,Karnataka,2024-11-15 08:10:17,0,0,0,0,0
1831,Andhra Pradesh,2024-05-23 08:10:48,0,0,0,0,0
790,West Bengal,2024-08-18 17:11:45,1,0,0,0,0
467,Uttar Pradesh,2024-06-21 18:20:49,0,0,0,0,0
458,Delhi,2024-04-22 10:20:38,0,1,0,0,0
203,Uttar Pradesh,2024-05-08 22:14:15,0,0,0,0,0
290,Maharashtra,2024-03-29 10:02:13,1,0,0,0,0
158,Uttar Pradesh,2024-05-28 01:45:30,0,0,1,0,0
3332,Maharashtra,2024-05-08 00:12:46,0,0,1,0,0
2196,Telangana,2024-06-04 07:46:53,1,0,0,0,0
395,Maharashtra,2024-04-28 13:28:28,1,0,0,0,0
1190,Andhra Pradesh,2024-11-20 07:50:09,1,0,0,0,0
1800,Maharashtra,2024-09-05 12:20:22,1,0,0,0,0
724,Gujarat,2024-07-28 08:04:14,1,0,0,0,0
260,Rajasthan,2024-01-06 23:37:27,0,0,0,0,0
144,Telangana,2024-01-09 15:26:14,0,0,0,0,0
246,Tamil Nadu,2024-05-03 20:06:55,1,0,0,0,0
207,Telangana,2024-04-30 14:53:24,1,0,0,0,0
2439,Tamil Nadu,2024-11-02 18:27:49,0,0,0,0,0
337,Maharashtra,2024-04-03 17:20:57,0,0,0,0,0
1572,Karnataka,2024-08-22 08:45:26,0,0,0,0,0
1562,Gujarat,2024-04-07 16:17:25,1,0,0,0,0
1368,Delhi,2024-09-17 19:51:45,1,1,0,0,0
197,Telangana,2024-12-24 10:27:14,0,0,0,0,0
783,Maharashtra,2024-01-28 06:54:07,1,0,0,0,0
1238,Rajasthan,2024-01-24 12:47:24,1,0,0,0,0
2217,Delhi,2024-03-05 19:47:37,1,1,0,0,0
821,Tamil Nadu,2024-05-11 09:55:28,1,0,0,0,0
1310,Delhi,2024-06-18 13:57:47,0,1,0,0,0
132,Delhi,2024-07-21 16:35:10,0,1,0,0,0
649,Rajasthan,2024-04-25 16:42:17,0,0,0,0,0
951,Telangana,2024-06-18 13:57:07,0,0,0,0,0
340,West Bengal,2024-01-07 09:54:36,1,0,0,0,0
283,Maharashtra,2024-12-03 18:32:12,1,0,0,0,0
2029,Rajasthan,2024-04-02 08:25:06,0,0,0,0,0
2106,Andhra Pradesh,2024-06-29 15:14:19,1,0,0,0,0
2001,Telangana,2024-09-22 17:39:11,1,0,0,0,0
1433,Delhi,2024-03-14 17:07:52,1,1,0,0,0
2065,Tamil Nadu,2024-11-06 16:13:38,1,0,0,0,0
61,Karnataka,2024-06-25 09:53:57,0,0,0,0,0
1210,West Bengal,2024-07-05 11:21:18,1,0,0,0,0
518,Telangana,2024-02-19 18:27:47,1,0,0,0,0
1311,Delhi,2024-11-29 06:18:10,0,1,0,0,0
527,Andhra Pradesh,2024-10-17 00:03:51,0,0,1,0,0
451,Maharashtra,2024-11-05 07:45:53,1,0,0,0,0
4279,Gujarat,2024-04-09 17:17:23,0,0,0,0,0
2187,Karnataka,2024-02-16 10:15:49,1,0,0,0,0
